"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"B cells_region",0.0048,0.0322163308748953,0.0448979402255209,0.0512639124064001,0.0661296059639929,0.251610232538927,0
"Dendritic cells_assort",0,0.0295229395296157,0.0418788225010474,0.0458643463013647,0.0577099834338285,0.219727848993236,0
"Dendritic cells_prop",0,0.0258521428737817,0.0382312503873403,0.0416973209162426,0.054295419331354,0.219642824837941,0
"Non-leukocyte derived neural cells_region",0,0.0252031982529854,0.0381769770160566,0.0416151532473478,0.0553326182628442,0.146151527376823,0
"M2 macrophages_assort",0.00266666666666667,0.0244741572896072,0.0359429259244795,0.038966490878125,0.0491343834599413,0.156880467584842,0
"Dendritic cells_region",0,0.0239309872336559,0.0355542707311144,0.0405710282709113,0.0507547734368311,0.172285154650403,0
"CD11c_low immune_region",0,0.0189222335775829,0.0332661373319302,0.0377988224214231,0.0502712870872751,0.190168077565015,0
"CD56+CD45-_region",0,0.0210655735553013,0.031760076035076,0.0339672543987653,0.0426885141941184,0.125750475525976,0
"BRCA_Mutation",0,0.012565873015873,0.0309886402962268,0.0437474018224274,0.0594016744511438,0.342552547909058,0
"M2 macrophages_region",0,0.0183434006017611,0.0290967733061702,0.0318265194413628,0.0408188026129776,0.105555181819869,0
