"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD11b+ epithelial_tumor_med_dist",0.0261141235833696,0.0825107195198838,0.102843924600779,0.109486026024723,0.131681584212497,0.274711097199759,0
"Neuroepithelial cells_M1_med_dist",0.0201661274398117,0.0747592499613826,0.102831740040342,0.112798748091963,0.136201889992597,0.436847398829375,0
"CD11c+ epithelial_prop",0.030460520361991,0.0790561624354411,0.102510362534227,0.106679738759765,0.125679423788303,0.326104564432353,0
"Fibroblast_M1_med_dist",0.0109333333333333,0.0780804028584337,0.102368476790029,0.105274023765232,0.125668187288905,0.292496601293143,0
"M1 macrophages_region",0.0137515455304929,0.076656660002562,0.102051022829293,0.116197541663843,0.141081036341184,0.451617229144926,0
"M2 macrophages_M1_contact",0.0184427851237289,0.0680911415428718,0.101899284029071,0.116542110586672,0.150307026580702,0.485651672151937,0
"Other immune_M1_contact",0.0127181563534505,0.0761212737259195,0.101464025167096,0.111450789527364,0.134547346077617,0.39176361971397,0
"B cells_tumor_med_dist",0.0124706766917293,0.0766691117317616,0.100888639662892,0.116415950134687,0.141269733279722,0.489684533494859,0
"Monocytes_prop",0.0290804371067529,0.0763679303722285,0.100712307642712,0.106777021686322,0.128859027869001,0.285202982401387,0
"Neuroepithelial cells_assort",0.0108546583850932,0.0729165477774074,0.100620897425776,0.116403692808331,0.1461730734909,0.459166120766747,0
"Monocytes_vascular_contact",0.0193454545454545,0.0730642808760681,0.100293422865991,0.110946681268094,0.13707123639264,0.499141862648588,0
"B cells_tumor_contact",0.0304091952165482,0.0768938495455225,0.0999440744068053,0.11012318994833,0.132836629471941,0.601867829622994,0
"Lymphatic endothelial cells_prop",0.0132297233201581,0.0633480067398079,0.0994538629890978,0.119675916848067,0.152166058223162,0.60576897684555,0
"Tumor_region",0.0268187136846323,0.0782771401914633,0.0994288406232035,0.105090314995667,0.126039253979207,0.266402926344008,0
"Other immune_assort",0.01319,0.0696342185037696,0.0983452846112735,0.108208183116712,0.134349666412663,0.348777783818352,0
"Tumor_prop",0.0219914344685243,0.0773288746670998,0.0975654910099185,0.109135928561427,0.127011963154271,0.480590490611578,0
"M1 macrophages_vascular_med_dist",0.0169542857142857,0.0781722324086876,0.0970311896600117,0.10355965971603,0.122363349494493,0.275611331943603,0
"CD163+ cells_M1_contact",0.0359618781218781,0.0750948190861533,0.096580705887194,0.102385018143946,0.120999519930409,0.380481933428365,0
"HLADR+_M1_med_dist",0.00495,0.0712805466910637,0.0962484556859832,0.107825087156362,0.129188171544546,0.458251643219633,0
"H3K14Ace",0.017211282051282,0.0726366239683502,0.0962234046528615,0.103721977313946,0.127216603802192,0.394500003732504,0
"Tumor_vascular_med_dist",0.0163591706539075,0.0708495976321122,0.0938465523279659,0.0995214508894254,0.120099859139243,0.319487657702742,0
"Tumor_M1_med_dist",0.0169991341991342,0.0733990309561663,0.09374886663231,0.105164907080902,0.123495099747535,0.424222299678399,0
"B cells_vascular_contact",0.0140049261083744,0.0706875482697497,0.0928274235880239,0.106446730434902,0.129266904209048,0.588135665110673,0
"Lymphatic endothelial cells_vascular_contact",0.0130945868945869,0.0639918541269931,0.0908731684213455,0.0971713128105552,0.118538857354486,0.351223667422554,0
"CD11c_low immune_M1_med_dist",0.0193272840220209,0.0666500536953321,0.0902500996426215,0.097565535244018,0.11747626474794,0.333118565314114,0
"CD11b+ epithelial_vascular_contact",0.0232838965376896,0.0669616980421301,0.0896513007405168,0.0991480877559053,0.11837747574856,0.344172582220475,0
"CD4+ T cells_region",0.0212692640692641,0.0667656705335445,0.089625032849178,0.100054574411845,0.122981227730344,0.387245327162761,0
"Neuroepithelial cells_tumor_contact",0.00950681818181818,0.0642449278583655,0.0895026903818377,0.100551818069023,0.126465108932461,0.367460174137614,0
