"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD11c+ epithelial_assort",0.0218132018024601,0.0859784082163591,0.110126165566937,0.115234713974569,0.139984167962637,0.304679169064427,0
"Neutrophils_M1_med_dist",0.0200958134579437,0.0803981263070233,0.11007230628247,0.120129714056695,0.142007178413945,0.400505114551434,0
"CD8+ T cells_tumor_med_dist",0.011,0.0816542720043999,0.109983560803889,0.121024640749177,0.154546502133111,0.32138438605535,0
"ATF6",0.0303236007945929,0.0800879049511529,0.109503996074698,0.114475609800627,0.13919916382277,0.289151274837226,0
"B cells_M1_med_dist",0.00898724589250905,0.0798848353271346,0.109267482499314,0.125615559995387,0.160011430433383,0.508930060398174,0
"Neutrophils_tumor_contact",0.0229862567168428,0.0788715802484544,0.109026975568514,0.119803871407796,0.14634431860693,0.37119652425165,0
"Neuroepithelial cells_tumor_med_dist",0.0266422598969658,0.0768808017817891,0.108703207424213,0.118937462487094,0.14682917707968,0.424300205846835,0
"Unidentified_region",0.0355083067586009,0.0838022040227066,0.108131672020727,0.117914765617115,0.1426059372744,0.325254923736764,0
"CD11b_low Neutrophils_vascular_contact",0.0231708986950922,0.0814529129569217,0.107957746287657,0.116238845051358,0.142628924121193,0.330834092200489,0
"CD11b_low Neutrophils_M1_med_dist",0.0150505050505051,0.0787692465607767,0.107522369648171,0.115278632044537,0.144254749522239,0.363358171970251,0
"Other immune_prop",0.0173173453996983,0.0794994604639801,0.107465966060236,0.11597624958481,0.138460402733534,0.335765412363672,0
"Fibroblast_M1_med_dist",0.0215605042016807,0.0857022633640458,0.107174267693454,0.114991093507645,0.138572679643275,0.30532458854337,0
"HLADR+_M1_contact",0.0197674788979137,0.0753978864287538,0.106277590633626,0.122507577627409,0.149874980489933,0.495041369703624,0
"CD11b_low Neutrophils_tumor_med_dist",0.0264969963369963,0.0789100173330073,0.105950130191299,0.119450307800302,0.143529392218534,0.488708752276729,0
"Tumor_prop",0.0123092830417636,0.0754271766215425,0.105295359653698,0.113165441955012,0.138443765451684,0.348809468398543,0
"CD8+ T cells_vascular_med_dist",0.0269951549255897,0.0788463017300942,0.104245870927526,0.110908141524637,0.136246052421172,0.32288368414222,0
"Tumor_vascular_med_dist",0.0187447697877816,0.0780300657978282,0.10424339175024,0.112324502240141,0.137417621255342,0.324379692012814,0
"NK/NKT_tumor_med_dist",0.0287394386441445,0.0778128258307566,0.104079255025388,0.114811274068368,0.140758715609927,0.348863874483253,0
"Unidentified_tumor_contact",0.017844383022882,0.0799060842161222,0.104031844852841,0.1148412185476,0.136411646296724,0.413543058692542,0
"CD11b+ epithelial_vascular_med_dist",0.0232502238502239,0.0823131154361444,0.103146206219501,0.112292142352769,0.133265254547906,0.467571836465096,0
"CD4+ T cells_M1_contact",0.0196976251370113,0.0760504850237352,0.102056535941961,0.120459740165973,0.144059517445188,0.496160421492831,0
"Vascular endothelial cells_M1_contact",0.0161296296296296,0.0788052988958404,0.101511866837017,0.10961327596647,0.133196082208833,0.406241920849209,0
"CD163+ cells_region",0.0173489728594992,0.0715153691408655,0.100789855801338,0.115894855202932,0.141750083018205,0.425800836698169,0
"CD11b_low Neutrophils_assort",0.0197504761904762,0.077671440813062,0.100511147614439,0.105233305602852,0.127798884664057,0.253570432966768,0
"Other immune_assort",0.0278267771444242,0.0757384073054623,0.100112708424868,0.110766631894445,0.131424829620603,0.445274229240655,0
"M1 macrophages_vascular_contact",0.0258753246753247,0.0761947703591658,0.100067174169992,0.111918764075496,0.137028773899336,0.400681548622027,0
"NK/NKT_tumor_contact",0.0171945054945055,0.072396151709592,0.0992251445902288,0.109187810361254,0.134170726903203,0.510496343891844,0
"Unidentified_assort",0.0274542694147957,0.0730828226134807,0.0989874190330849,0.106126518675794,0.12779049127908,0.410050516391967,0
"Tumor_region",0.0188927536231884,0.0744269151232626,0.09897249752631,0.109036894827391,0.134243621204991,0.375405705836766,0
"CD11b+ epithelial_assort",0.0241425732766931,0.0778839529639975,0.0979612575509395,0.105861454647972,0.130615557804453,0.29818126603475,0
"Neutrophils_tumor_med_dist",0.0190499893428586,0.0717518807430322,0.0977182039286731,0.105967956130103,0.13088966544894,0.371390029640959,0
"DUSP1",0.0200892414037575,0.0755339847652348,0.0977017894933911,0.102474066387705,0.12456682181115,0.348674100216158,0
"HLADR+_tumor_med_dist",0.0177470322516358,0.074538338955749,0.0968880878146213,0.103295313979972,0.120829263445109,0.332023508328731,0
"Fibroblast_prop",0.0198376811594203,0.0723316013752849,0.0965832976283635,0.109205867753926,0.133033361780295,0.625604420700094,0
"Tumor_assort",0.0197758879113718,0.0717718506523352,0.0957317258767311,0.105002077789408,0.126104983326154,0.407388724280837,0
